id	locationID	locality	countryCode	occurrenceStatus	establishmentMeans	eventDate
610184	ISO_3166-2:BE	Belgium	BE	present	native	2019-07-15/2021-08-20
16758	ISO_3166-2:BE	Belgium	BE	present	introduced	2016-05-15/2019-07-09
26567	ISO_3166-2:BE	Belgium	BE	present	native	2008-08-02/2021-08-14
28611	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2018-02-21/2018-02-21
14588	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2005-09-24/2015-10-10
105190	ISO_3166-2:BE	Belgium	BE	present	native	1994-09-24/1994-09-24
8023	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2008-09-27/2021-05-03
24061	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2015-05-30/2015-06-27
85561	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	1930-07-21/1930-07-21
25665	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2004-06-10/2018-08-18
674137	ISO_3166-2:BE	Belgium	BE	present	native	2013-10-30/2021-09-26
23970	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2009-05-31/2014-06-24
975293	ISO_3166-2:BE	Belgium	BE	present	native	2021-11-20/2021-11-20
18513	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	2016-04-11/2021-01-07
597324	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2020-04-08/2020-04-08
17658	ISO_3166-2:BE	Belgium	BE	present	native	2016-12-24/2021-03-14
17658	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2016-12-24/2021-03-14
23873	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2019-05-11/2020-06-27
28586	ISO_3166-2:BE	Belgium	BE	present	native	2010-06-29/2013-09-15
16152	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	1994-09-24/2019-01-15
13621	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2004-09-01/2015-09-17
26623	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	2017-10-21/2017-10-21
552654	ISO_3166-2:BE	Belgium	BE	present	native	2021-08-23/2021-09-01
716663	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2017-12-09/2020-03-19
18174	ISO_3166-2:BE	Belgium	BE	present	native	2014-05-31/2018-09-17
186323	ISO_3166-2:BE	Belgium	BE	present	native	2019-03-29/2019-03-29
28273	ISO_3166-2:BE	Belgium	BE	present	native	1992-09-19/2019-10-10
25436	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2010-09-03/2016-10-29
25099	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2009-07-28/2021-07-12
551861	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2018-07-07/2020-04-01
187759	ISO_3166-2:BE	Belgium	BE	present	native	2011-10-30/2018-05-20
8653	ISO_3166-2:BE-VLG	Flemish Region	BE	present	introduced	2001-06-22/2022-01-18
15763	ISO_3166-2:BE	Belgium	BE	present	native	1981-08-04/2020-12-29
623094	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2015-04-16/2015-04-16
28581	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2012-02-29/2018-05-20
802248	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2018-08-11/2019-07-16
23779	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2009-05-20/2019-08-12
17326	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2014-02-03/2015-02-04
1896	ISO_3166-2:BE	Belgium	BE	present	native	2011-08-10/2011-08-10
209499	ISO_3166-2:BE	Belgium	BE	present	native	2011-08-03/2021-12-10
673377	ISO_3166-2:BE	Belgium	BE	present	native	2018-10-12/2018-10-12
133778	ISO_3166-2:BE	Belgium	BE	present	uncertain	2016-11-15/2020-07-09
551421	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2021-05-21/2021-05-21
23731	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	2009-06-06/2009-06-06
70038	ISO_3166-2:BE	Belgium	BE	present	native	2010-07-03/2021-07-23
206195	ISO_3166-2:BE	Belgium	BE	present	introduced	2013-09-17/2013-09-17
7125	ISO_3166-2:BE-VLG	Flemish Region	BE	present	introduced	2019-06-03/2021-05-30
622912	ISO_3166-2:BE	Belgium	BE	present	native	2015-03-27/2015-03-27
13380	ISO_3166-2:BE	Belgium	BE	present	native	2002-09-06/2002-09-06
18483	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	2011-05-30/2011-05-30
15285	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	2003-10-10/2004-10-10
15015	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2019-10-18/2019-10-18
28884	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	2006-05-10/2006-05-10
23965	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2012-05-20/2012-05-30
17786	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2020-11-26/2021-06-19
25815	ISO_3166-2:BE	Belgium	BE	present	native	2012-03-06/2020-10-31
22773	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2018-05-17/2020-06-07
26647	ISO_3166-2:BE	Belgium	BE	present	native	2020-05-27/2020-07-25
14661	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2009-09-06/2020-10-22
14349	ISO_3166-2:BE	Belgium	BE	present	native	1995-06-24/2020-11-29
907485	ISO_3166-2:BE	Belgium	BE	present	native	2014-09-14/2020-02-04
87221	ISO_3166-2:BE	Belgium	BE	present	native	2012-05-19/2016-06-22
25903	ISO_3166-2:BE	Belgium	BE	present	native	2013-08-10/2021-08-02
15331	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	2009-10-16/2010-10-16
158791	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2021-08-04/2021-08-04
142522	ISO_3166-2:BE-VLG	Flemish Region	BE	present	introduced	2020-07-13/2020-07-13
153803	ISO_3166-2:BE	Belgium	BE	present	native	1995-06-03/2018-12-20
240239	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2015-03-18/2021-03-29
673266	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2006-12-01/2021-10-30
547537	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2021-03-30/2021-03-31
552699	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	2018-07-24/2018-07-24
673061	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2001-10-10/2016-09-07
14661	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2013-10-01/2013-10-01
104558	ISO_3166-2:BE-VLG	Flemish Region	BE	present	introduced	2017-06-15/2021-08-21
20512	ISO_3166-2:BE	Belgium	BE	present	native	2011-07-12/2021-07-25
180718	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2013-07-23/2021-05-24
719316	ISO_3166-2:BE	Belgium	BE	present	native	2005-04-30/2005-04-30
129551	ISO_3166-2:BE	Belgium	BE	present	introduced	2012-06-02/2021-06-07
83194	ISO_3166-2:BE-WAL	Walloon Region	BE	present	introduced	2020-05-24/2021-05-16
1025794	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2005-10-19/2020-05-17
210325	ISO_3166-2:BE	Belgium	BE	present	native	2013-06-15/2021-06-19
14333	ISO_3166-2:BE	Belgium	BE	present	native	2013-11-24/2015-09-24
21333	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2018-03-24/2018-11-09
85747	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	1895-05-09/1895-05-09
144891	ISO_3166-2:BE	Belgium	BE	present	introduced	2013-06-22/2021-05-24
17479	ISO_3166-2:BE	Belgium	BE	present	native	2014-11-06/2016-02-28
643387	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2014-03-18/2016-12-07
28939	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2019-04-16/2019-04-16
17664	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2009-06-14/2020-05-07
717774	ISO_3166-2:BE	Belgium	BE	present	native	2014-10-12/2016-01-05
16252	ISO_3166-2:BE	Belgium	BE	present	native	2013-04-21/2021-04-03
555918	ISO_3166-2:BE	Belgium	BE	present	native	2018-10-31/2018-10-31
26315	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	2017-06-16/2021-06-20
26202	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2014-05-24/2021-07-03
28581	ISO_3166-2:BE	Belgium	BE	present	native	2012-02-29/2018-05-20
28810	ISO_3166-2:BE	Belgium	BE	present	native	2013-06-21/2019-04-12
2501	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2017-05-15/2019-05-01
7990	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2021-06-27/2021-06-27
183419	ISO_3166-2:BE	Belgium	BE	present	native	2011-05-05/2019-05-02
15844	ISO_3166-2:BE	Belgium	BE	present	native	2005-11-15/2021-01-02
14418	ISO_3166-2:BE	Belgium	BE	present	native	2001-09-13/2013-09-28
673509	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2008-09-20/2018-10-18
23744	ISO_3166-2:BE	Belgium	BE	present	native	2012-01-15/2012-01-15
23859	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2011-05-06/2012-06-19
25888	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2015-05-16/2015-05-17
16068	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2016-01-06/2020-03-21
152786	ISO_3166-2:BE	Belgium	BE	present	native	2017-08-25/2020-06-11
21830	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	2011-06-13/2012-04-28
13597	ISO_3166-2:BE	Belgium	BE	present	native	1982-08-10/2019-10-24
28759	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	1995-06-03/1995-06-03
16781	ISO_3166-2:BE	Belgium	BE	present	native	2000-10-10/2004-10-01
84819	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2015-07-21/2016-05-31
180493	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2021-06-14/2021-06-14
105306	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	1994-09-10/2019-10-13
673658	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	1992-11-08/2016-09-04
186339	ISO_3166-2:BE	Belgium	BE	present	native	2020-05-03/2020-05-10
9718	ISO_3166-2:BE	Belgium	BE	present	native	2015-07-17/2020-07-19
22545	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2007-06-02/2019-07-02
197474	ISO_3166-2:BE-WAL	Walloon Region	BE	present	introduced	2018-05-26/2018-05-26
8511	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2020-05-29/2020-06-13
87880	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2012-05-13/2020-05-03
672856	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2018-10-15/2018-10-15
17615	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2014-11-28/2014-11-28
799774	ISO_3166-2:BE	Belgium	BE	present	native	2019-08-16/2019-08-16
28049	ISO_3166-2:BE	Belgium	BE	present	native	2013-05-08/2021-04-25
79927	ISO_3166-2:BE	Belgium	BE	present	native	2018-07-31/2020-08-13
24415	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	2015-06-07/2020-04-09
25661	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2010-06-01/2021-06-03
13597	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	1982-08-10/2019-10-24
925863	ISO_3166-2:BE	Belgium	BE	present	introduced	2014-05-29/2021-07-21
624090	ISO_3166-2:BE	Belgium	BE	present	introduced	2019-07-15/2020-06-24
673161	ISO_3166-2:BE	Belgium	BE	present	native	2011-02-16/2018-08-15
21396	ISO_3166-2:BE	Belgium	BE	present	native	2018-08-11/2022-01-04
16333	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	1992-09-19/2021-11-17
719293	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2015-12-15/2015-12-15
105317	ISO_3166-2:BE	Belgium	BE	present	native	2003-10-10/2004-10-10
20433	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2010-09-30/2010-09-30
80204	ISO_3166-2:BE-VLG	Flemish Region	BE	present	vagrant	2017-07-26/2021-06-27
28568	ISO_3166-2:BE	Belgium	BE	present	native	2017-03-14/2020-11-26
16252	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2013-04-21/2021-04-03
624156	ISO_3166-2:BE-VLG	Flemish Region	BE	present	introduced	2018-07-20/2018-07-20
673202	ISO_3166-2:BE	Belgium	BE	present	native	1995-06-03/2019-11-14
548306	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2013-05-25/2021-05-17
19084	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2012-04-29/2021-04-28
19998	ISO_3166-2:BE	Belgium	BE	present	native	2013-01-17/2013-01-17
24827	ISO_3166-2:BE	Belgium	BE	present	native	2015-06-11/2015-06-11
560814	ISO_3166-2:BE	Belgium	BE	present	native	2017-04-25/2017-05-10
846066	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2019-06-13/2019-06-13
14378	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2008-09-04/2021-12-20
673106	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	2011-08-31/2011-08-31
15231	ISO_3166-2:BE	Belgium	BE	present	native	2013-12-10/2018-11-29
25066	ISO_3166-2:BE	Belgium	BE	present	native	2011-06-13/2011-06-13
558464	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2013-01-06/2013-04-23
674096	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2016-07-12/2020-09-05
16995	ISO_3166-2:BE	Belgium	BE	present	native	2003-03-16/2003-03-16
673683	ISO_3166-2:BE	Belgium	BE	present	native	1995-06-04/2021-11-01
186695	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2020-08-25/2020-08-25
825813	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2017-07-14/2017-07-26
550835	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2020-07-07/2021-07-04
188000	ISO_3166-2:BE	Belgium	BE	present	native	2011-06-03/2016-08-17
17360	ISO_3166-2:BE	Belgium	BE	present	native	2013-04-13/2021-03-21
84771	ISO_3166-2:BE	Belgium	BE	present	native	2000-05-09/2000-05-09
16510	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	2003-10-10/2004-10-10
81992	ISO_3166-2:BE	Belgium	BE	present	native	2008-09-03/2008-09-03
25078	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2019-06-09/2019-06-09
25840	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2011-06-14/2018-10-29
905263	ISO_3166-2:BE	Belgium	BE	present	native	2021-01-17/2021-01-17
127140	ISO_3166-2:BE-WAL	Walloon Region	BE	present	introduced	2018-07-15/2021-09-25
14346	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	2021-09-21/2021-09-24
16972	ISO_3166-2:BE	Belgium	BE	present	native	2012-11-08/2012-12-01
15088	ISO_3166-2:BE	Belgium	BE	present	native	2009-10-13/2020-09-01
18749	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2014-07-26/2017-07-23
9890	ISO_3166-2:BE	Belgium	BE	present	native	1984-04-20/2022-02-04
20431	ISO_3166-2:BE	Belgium	BE	present	introduced	2016-09-25/2016-09-25
187934	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2015-04-10/2015-04-10
25662	ISO_3166-2:BE-VLG	Flemish Region	BE	present	introduced	1966-06-19/2017-03-18
238156	ISO_3166-2:BE	Belgium	BE	present	native	2019-07-15/2020-05-01
158883	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2016-06-23/2016-06-23
13461	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2006-12-15/2020-10-15
16924	ISO_3166-2:BE	Belgium	BE	present	native	2012-07-21/2017-04-01
84309	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2010-06-13/2010-06-13
160540	ISO_3166-2:BE	Belgium	BE	present	native	2016-01-25/2016-01-25
18568	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2013-11-23/2021-03-20
13861	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2013-10-26/2019-11-14
153531	ISO_3166-2:BE	Belgium	BE	present	native	2017-05-17/2017-05-17
197204	ISO_3166-2:BE-VLG	Flemish Region	BE	present	uncertain	2018-08-27/2021-10-05
22442	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2015-05-04/2021-06-10
673188	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2008-10-13/2017-09-30
16417	ISO_3166-2:BE	Belgium	BE	present	native	2013-09-12/2013-09-12
24130	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2011-07-10/2015-06-24
17804	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2012-03-22/2021-03-21
23770	ISO_3166-2:BE	Belgium	BE	present	native	2010-05-22/2019-04-18
17646	ISO_3166-2:BE	Belgium	BE	present	native	2013-04-13/2013-04-13
24755	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2018-07-31/2021-08-31
15234	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2009-10-30/2009-10-30
28418	ISO_3166-2:BE	Belgium	BE	present	native	2007-10-30/2020-04-06
26242	ISO_3166-2:BE	Belgium	BE	present	native	2007-04-30/2021-06-11
25948	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2003-06-14/2019-06-23
13599	ISO_3166-2:BE	Belgium	BE	present	native	1995-07-19/2021-11-03
1021399	ISO_3166-2:BE	Belgium	BE	present	native	2021-04-01/2021-05-21
821558	ISO_3166-2:BE	Belgium	BE	present	native	2017-11-19/2017-11-19
188449	ISO_3166-2:BE	Belgium	BE	present	native	2013-09-20/2016-06-04
25084	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2009-05-20/2017-05-26
17327	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2013-03-04/2017-03-16
27437	ISO_3166-2:BE	Belgium	BE	present	native	2017-01-09/2017-01-09
27709	ISO_3166-2:BE	Belgium	BE	present	native	1983-11-06/1983-11-06
206461	ISO_3166-2:BE	Belgium	BE	present	native	2021-07-31/2021-07-31
17390	ISO_3166-2:BE	Belgium	BE	present	native	2012-12-02/2021-05-23
673313	ISO_3166-2:BE	Belgium	BE	present	native	2021-01-19/2021-01-19
653601	ISO_3166-2:BE-VLG	Flemish Region	BE	present	introduced	2010-08-08/2010-08-08
20782	ISO_3166-2:BE	Belgium	BE	present	native	1965-07-04/2020-07-08
18103	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2010-03-08/2018-09-22
81192	ISO_3166-2:BE	Belgium	BE	present	native	2014-06-24/2021-06-10
23859	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	2009-06-06/2009-06-06
85943	ISO_3166-2:BE	Belgium	BE	present	native	2012-07-13/2012-07-13
25480	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2011-05-15/2021-04-18
24862	ISO_3166-2:BE	Belgium	BE	present	native	2020-08-01/2020-08-01
264578	ISO_3166-2:BE	Belgium	BE	present	native	2005-09-08/2018-10-11
26385	ISO_3166-2:BE	Belgium	BE	present	native	2009-08-01/2020-06-28
70469	ISO_3166-2:BE	Belgium	BE	present	introduced	2010-01-26/2014-08-09
20834	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2017-05-16/2022-01-18
24664	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2019-08-26/2019-08-26
15347	ISO_3166-2:BE	Belgium	BE	present	native	2009-11-10/2019-10-12
158941	ISO_3166-2:BE	Belgium	BE	present	native	2014-06-11/2014-06-11
153699	ISO_3166-2:BE	Belgium	BE	present	native	2018-05-01/2019-06-04
195144	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2002-08-18/2021-07-16
187966	ISO_3166-2:BE	Belgium	BE	present	native	2014-02-13/2018-04-05
27825	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2021-08-17/2021-08-17
13376	ISO_3166-2:BE	Belgium	BE	present	native	2003-10-10/2019-10-17
106802	ISO_3166-2:BE	Belgium	BE	present	native	2004-10-09/2020-05-22
14249	ISO_3166-2:BE	Belgium	BE	present	native	2008-11-07/2019-11-26
186434	ISO_3166-2:BE	Belgium	BE	present	native	2009-04-29/2021-08-24
17672	ISO_3166-2:BE	Belgium	BE	present	native	2021-04-03/2021-08-08
186434	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2020-05-16/2021-08-24
22625	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2007-04-21/2021-05-02
261586	ISO_3166-2:BE	Belgium	BE	present	native	2015-03-14/2020-05-25
17660	ISO_3166-2:BE	Belgium	BE	present	native	2011-02-19/2021-04-12
673434	ISO_3166-2:BE	Belgium	BE	present	native	2011-02-09/2011-02-09
22413	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2020-07-14/2020-07-14
553919	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	2012-10-31/2014-09-27
797252	ISO_3166-2:BE	Belgium	BE	present	native	2007-10-03/2013-10-02
7947	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2008-05-24/2019-05-03
27595	ISO_3166-2:BE-VLG	Flemish Region	BE	present	introduced	2012-03-18/2021-10-24
673108	ISO_3166-2:BE	Belgium	BE	present	native	2008-11-03/2021-11-01
21333	ISO_3166-2:BE	Belgium	BE	present	native	2018-03-24/2018-11-09
16385	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2000-11-04/2020-10-24
9997	ISO_3166-2:BE	Belgium	BE	present	native	1954-08-27/2021-09-12
9694	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2004-10-02/2021-09-27
25804	ISO_3166-2:BE	Belgium	BE	present	native	2012-01-15/2019-10-05
212020	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2011-07-01/2019-04-22
15298	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2011-11-08/2020-11-11
611228	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	2019-08-08/2019-08-08
17033	ISO_3166-2:BE	Belgium	BE	present	native	2017-12-14/2017-12-14
25673	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	1961-08-21/2016-08-28
9647	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2011-03-08/2022-01-22
188114	ISO_3166-2:BE	Belgium	BE	present	native	2015-08-21/2016-07-08
188575	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2010-09-04/2022-01-08
821663	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2004-01-09/2021-12-24
549573	ISO_3166-2:BE	Belgium	BE	present	native	2011-06-01/2020-06-12
9942	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	1988-08-27/2021-08-15
153786	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2018-06-13/2018-06-13
28179	ISO_3166-2:BE	Belgium	BE	present	native	2003-03-16/2003-03-16
27669	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2012-01-03/2020-10-26
264590	ISO_3166-2:BE	Belgium	BE	present	native	2010-08-19/2020-09-17
25884	ISO_3166-2:BE	Belgium	BE	present	native	2008-08-07/2021-08-04
105071	ISO_3166-2:BE-VLG	Flemish Region	BE	present	introduced	2008-05-01/2008-05-01
156817	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2020-06-12/2020-06-12
21498	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2014-04-05/2021-05-23
19017	ISO_3166-2:BE-VLG	Flemish Region	BE	present	introduced	2013-10-19/2017-08-21
15922	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2003-10-10/2017-03-26
25735	ISO_3166-2:BE	Belgium	BE	present	native	2015-06-09/2020-06-16
158744	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2016-04-16/2016-04-16
25489	ISO_3166-2:BE	Belgium	BE	present	native	2011-10-29/2020-11-28
88322	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2010-07-04/2020-07-20
24461	ISO_3166-2:BE	Belgium	BE	present	native	2016-06-19/2021-07-03
14460	ISO_3166-2:BE	Belgium	BE	present	native	2003-05-20/2018-10-17
197570	ISO_3166-2:BE	Belgium	BE	present	introduced	2018-08-06/2018-08-06
212551	ISO_3166-2:BE-VLG	Flemish Region	BE	present	introduced	2015-08-30/2021-09-15
15985	ISO_3166-2:BE	Belgium	BE	present	native	2007-10-30/2019-10-28
105032	ISO_3166-2:BE	Belgium	BE	present	native	2015-12-19/2015-12-19
235178	ISO_3166-2:BE-VLG	Flemish Region	BE	present	introduced	2021-12-17/2021-12-17
14799	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2001-10-29/2015-11-02
548193	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2009-08-01/2009-08-01
161209	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2019-07-22/2019-07-22
26505	ISO_3166-2:BE	Belgium	BE	present	native	2015-09-28/2021-03-13
17068	ISO_3166-2:BE	Belgium	BE	present	native	2018-06-20/2018-06-20
24418	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2012-05-27/2015-05-01
