"","accepted_taxa_key","accepted_taxon_name","speciesKey","kingdom","phylum","class","order","family","scientificName","rank","taxonomicStatus"
"11723",1578019,"Oxycera leonina (Panzer, 1798)",1578019,"Animalia","Arthropoda","Insecta","Diptera","Stratiomyidae","Oxycera leonina (Panzer, 1798)","SPECIES","ACCEPTED"
"11724",1619145,"Discomyza incurva (Fallén, 1823)",1619145,"Animalia","Arthropoda","Insecta","Diptera","Ephydridae","Discomyza incurva (Fallén, 1823)","SPECIES","ACCEPTED"
"11725",1543227,"Platycheirus angustatus (Zetterstedt, 1843)",1543227,"Animalia","Arthropoda","Insecta","Diptera","Syrphidae","Platycheirus angustatus (Zetterstedt, 1843)","SPECIES","ACCEPTED"
"11726",2131880,"Penthaleus major (A.L.Dugès, 1834)",2131880,"Animalia","Arthropoda","Arachnida","Trombidiformes","Penthaleidae","Penthaleus major (A.L.Dugès, 1834)","SPECIES","ACCEPTED"
"11727",1535185,"Heringia heringi (Zetterstedt, 1843)",1535185,"Animalia","Arthropoda","Insecta","Diptera","Syrphidae","Heringia heringi (Zetterstedt, 1843)","SPECIES","ACCEPTED"
"11728",1983558,"Eupithecia plumbeolata (Haworth, 1809)",1983558,"Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Eupithecia plumbeolata (Haworth, 1809)","SPECIES","ACCEPTED"
"11729",4494824,"Lindenius pygmaeus (Rossi, 1794)",4494824,"Animalia","Arthropoda","Insecta","Hymenoptera","Crabronidae","Lindenius pygmaeus (Rossi, 1794)","SPECIES","ACCEPTED"
"11730",1299861,"Cidaphus alarius (Gravenhorst, 1829)",1299861,"Animalia","Arthropoda","Insecta","Hymenoptera","Ichneumonidae","Cidaphus alarius (Gravenhorst, 1829)","SPECIES","ACCEPTED"
"11731",5120551,"Coleophora maritimella Newman, 1873",5120551,"Animalia","Arthropoda","Insecta","Lepidoptera","Coleophoridae","Coleophora maritimella Newman, 1873","SPECIES","ACCEPTED"
"11732",1536559,"Baccha elongata (Fabricius, 1775)",1536559,"Animalia","Arthropoda","Insecta","Diptera","Syrphidae","Baccha elongata (Fabricius, 1775)","SPECIES","ACCEPTED"
"11733",1741593,"Cochylis atricapitana (Stephens, 1852)",1741593,"Animalia","Arthropoda","Insecta","Lepidoptera","Tortricidae","Cochylis atricapitana (Stephens, 1852)","SPECIES","ACCEPTED"
"11734",2008322,"Berytinus minor (Herrich-Schaeffer, 1835)",2008322,"Animalia","Arthropoda","Insecta","Hemiptera","Berytidae","Berytinus minor (Herrich-Schaeffer, 1835)","SPECIES","ACCEPTED"
"11735",1277466,"Apechthis rufata (Gmelin, 1790)",1277466,"Animalia","Arthropoda","Insecta","Hymenoptera","Ichneumonidae","Apechthis rufata (Gmelin, 1790)","SPECIES","ACCEPTED"
"11736",9776414,"Acharia stimulea (Clemens, 1860)",9776414,"Animalia","Arthropoda","Insecta","Lepidoptera","Limacodidae","Acharia stimulea (Clemens, 1860)","SPECIES","ACCEPTED"
"11737",9274012,"Spatula querquedula (Linnaeus, 1758)",9274012,"Animalia","Chordata","Aves","Anseriformes","Anatidae","Spatula querquedula (Linnaeus, 1758)","SPECIES","ACCEPTED"
"11738",1830584,"Ocnerostoma friesei Svensson, 1966",1830584,"Animalia","Arthropoda","Insecta","Lepidoptera","Yponomeutidae","Ocnerostoma friesei Svensson, 1966","SPECIES","ACCEPTED"
"11739",1428311,"Sympetrum vulgatum (Linnaeus, 1758)",1428311,"Animalia","Arthropoda","Insecta","Odonata","Libellulidae","Sympetrum vulgatum (Linnaeus, 1758)","SPECIES","ACCEPTED"
"11740",1563790,"Platyura marginata Meigen, 1804",1563790,"Animalia","Arthropoda","Insecta","Diptera","Keroplatidae","Platyura marginata Meigen, 1804","SPECIES","ACCEPTED"
"11741",4990195,"Coccinella undecimpunctata Linnaeus, 1758",4990195,"Animalia","Arthropoda","Insecta","Coleoptera","Coccinellidae","Coccinella undecimpunctata Linnaeus, 1758","SPECIES","ACCEPTED"
"11742",5229230,"Sterna paradisaea Pontoppidan, 1763",5229230,"Animalia","Chordata","Aves","Charadriiformes","Laridae","Sterna paradisaea Pontoppidan, 1763","SPECIES","ACCEPTED"
"11743",12135320,"Chamaesyrphus lugubris (Perris, 1839)",12135320,"Animalia","Arthropoda","Insecta","Diptera","Syrphidae","Pelecocera lusitanica (Mik, 1898)","SPECIES","SYNONYM"
"11744",1782615,"Ipimorpha retusa (Linnaeus, 1761)",1782615,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Ipimorpha retusa (Linnaeus, 1761)","SPECIES","ACCEPTED"
"11745",5762352,"Euodynerus dantici Rossi, 1790",5762352,"Animalia","Arthropoda","Insecta","Hymenoptera","Eumenidae","Euodynerus dantici Rossi, 1790","SPECIES","ACCEPTED"
"11746",4523522,"Comibaena bajularia (Denis & Schiffermüller), 1775",4523522,"Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Comibaena bajularia (Denis & Schiffermüller), 1775","SPECIES","ACCEPTED"
"11747",2480446,"Haliaeetus leucocephalus (Linnaeus, 1766)",2480446,"Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Haliaeetus leucocephalus (Linnaeus, 1766)","SPECIES","ACCEPTED"
"11748",2473663,"Tetrastes bonasia (Linnaeus, 1758)",2473663,"Animalia","Chordata","Aves","Galliformes","Phasianidae","Tetrastes bonasia (Linnaeus, 1758)","SPECIES","ACCEPTED"
"11749",9186907,"Aporrhais scaldensis van Regteren Altena, 1954",9186907,"Animalia","Mollusca","Gastropoda","Littorinimorpha","Aporrhaidae","Aporrhais scaldensis van Regteren Altena, 1954","SPECIES","ACCEPTED"
"11750",1542027,"Didea fasciata Macquart, 1834",1542027,"Animalia","Arthropoda","Insecta","Diptera","Syrphidae","Didea fasciata Macquart, 1834","SPECIES","ACCEPTED"
"11751",4494950,"Ectemnius continuus (Fabricius, 1804)",4494950,"Animalia","Arthropoda","Insecta","Hymenoptera","Crabronidae","Ectemnius continuus (Fabricius, 1804)","SPECIES","ACCEPTED"
"11752",1749775,"Phyllonorycter stettinensis (Nicelli, 1852)",1749775,"Animalia","Arthropoda","Insecta","Lepidoptera","Gracillariidae","Phyllonorycter stettinensis (Nicelli, 1852)","SPECIES","ACCEPTED"
"11753",1768815,"Conistra erythrocephala (Denis & Schiffermüller), 1775",1768815,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Conistra erythrocephala (Denis & Schiffermüller), 1775","SPECIES","ACCEPTED"
"11754",7198254,"Eumerus funeralis Meigen, 1822",7198254,"Animalia","Arthropoda","Insecta","Diptera","Syrphidae","Eumerus funeralis Meigen, 1822","SPECIES","ACCEPTED"
"11755",2234878,"Scapholeberis rammneri Dumont & Pensaert, 1983",2234878,"Animalia","Arthropoda","Branchiopoda","Diplostraca","Daphniidae","Scapholeberis rammneri Dumont & Pensaert, 1983","SPECIES","ACCEPTED"
"11756",1357665,"Andrena nigroaenea (Kirby, 1802)",1357665,"Animalia","Arthropoda","Insecta","Hymenoptera","Andrenidae","Andrena nigroaenea (Kirby, 1802)","SPECIES","ACCEPTED"
"11757",5218410,"Lissotriton helveticus (Razoumovsky, 1789)",5218410,"Animalia","Chordata","Amphibia","Caudata","Salamandridae","Lissotriton helveticus (Razoumovsky, 1789)","SPECIES","ACCEPTED"
"11758",1309692,"Neuroterus quercusbaccarum (Linnaeus, 1758)",1309692,"Animalia","Arthropoda","Insecta","Hymenoptera","Cynipidae","Neuroterus quercusbaccarum (Linnaeus, 1758)","SPECIES","ACCEPTED"
"11759",8067418,"Pulvinaria vitis (Linnaeus, 1758)",8067418,"Animalia","Arthropoda","Insecta","Hemiptera","Coccidae","Pulvinaria vitis (Linnaeus, 1758)","SPECIES","ACCEPTED"
"11760",1623038,"Tephritis cometa (Loew, 1840)",1623038,"Animalia","Arthropoda","Insecta","Diptera","Tephritidae","Tephritis cometa (Loew, 1840)","SPECIES","ACCEPTED"
"11761",4453653,"Osphya bipunctata (Fabricius, 1775)",4453653,"Animalia","Arthropoda","Insecta","Coleoptera","Melandryidae","Osphya bipunctata (Fabricius, 1775)","SPECIES","ACCEPTED"
"11762",1005007,"Rhynchozoon bispinosum (Johnston, 1847)",1005007,"Animalia","Bryozoa","Gymnolaemata","Cheilostomatida","Phidoloporidae","Rhynchozoon bispinosum (Johnston, 1847)","SPECIES","ACCEPTED"
"11763",4535884,"Bucculatrix bechsteinella (Scharfenberg, 1805)",4535884,"Animalia","Arthropoda","Insecta","Lepidoptera","Bucculatricidae","Bucculatrix bechsteinella (Scharfenberg, 1805)","SPECIES","ACCEPTED"
"11764",5199783,"Ditrupa arietina (O.F.Müller, 1776)",5199783,"Animalia","Annelida","Polychaeta","Sabellida","Serpulidae","Ditrupa arietina (O.F.Müller, 1776)","SPECIES","ACCEPTED"
"11765",8302267,"Megalonotus sabulicola (Thomson, 1870)",8302267,"Animalia","Arthropoda","Insecta","Hemiptera","Rhyparochromidae","Megalonotus sabulicola (Thomson, 1870)","SPECIES","ACCEPTED"
"11766",2289348,"Eledone cirrhosa (Lamarck, 1798)",2289348,"Animalia","Mollusca","Cephalopoda","Octopoda","Eledonidae","Eledone cirrhosa (Lamarck, 1798)","SPECIES","ACCEPTED"
"11767",2479598,"Eolophus roseicapilla (Vieillot, 1817)",2479598,"Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Eolophus roseicapilla (Vieillot, 1817)","SPECIES","ACCEPTED"
"11768",5091025,"Leptogaster cylindrica (De Geer, 1776)",5091025,"Animalia","Arthropoda","Insecta","Diptera","Asilidae","Leptogaster cylindrica (De Geer, 1776)","SPECIES","ACCEPTED"
"11769",1291390,"Platylabus rufus Wesmael, 1845",1291390,"Animalia","Arthropoda","Insecta","Hymenoptera","Ichneumonidae","Platylabus rufus Wesmael, 1845","SPECIES","ACCEPTED"
"11770",4544042,"Aculus tetanothrix (Nalepa, 1889)",4544042,"Animalia","Arthropoda","Arachnida","Trombidiformes","Eriophyidae","Aculus tetanothrix (Nalepa, 1889)","SPECIES","ACCEPTED"
"11771",1825156,"Cerura vinula Linnaeus, 1758",1825156,"Animalia","Arthropoda","Insecta","Lepidoptera","Notodontidae","Cerura vinula Linnaeus, 1758","SPECIES","ACCEPTED"
"11772",2491534,"Emberiza citrinella Linnaeus, 1758",2491534,"Animalia","Chordata","Aves","Passeriformes","Emberizidae","Emberiza citrinella Linnaeus, 1758","SPECIES","ACCEPTED"
"11773",1535828,"Paragus finitimus Goeldlin de Tiefenau, 1971",1535828,"Animalia","Arthropoda","Insecta","Diptera","Syrphidae","Paragus finitimus Goeldlin de Tiefenau, 1971","SPECIES","ACCEPTED"
"11774",7990347,"Grapholita lathyrana (Hübner, 1811-1813)",7990347,"Animalia","Arthropoda","Insecta","Lepidoptera","Tortricidae","Grapholita lathyrana (Hübner, 1811-1813)","SPECIES","ACCEPTED"
"11775",1183747,"Larinus turbinatus Gyllenhal, 1835",1183747,"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Larinus turbinatus Gyllenhal, 1835","SPECIES","ACCEPTED"
"11776",4391547,"Coriomeris scabricornis (Panzer, 1805)",4391547,"Animalia","Arthropoda","Insecta","Hemiptera","Coreidae","Coriomeris scabricornis (Panzer, 1805)","SPECIES","ACCEPTED"
"11777",8356077,"Ephippiger diurnus Dufour, 1841",8356077,"Animalia","Arthropoda","Insecta","Orthoptera","Tettigoniidae","Ephippiger diurnus Dufour, 1841","SPECIES","ACCEPTED"
"11778",1969339,"Gnophos furvata (Denis & Schiffermüller), 1775",1969339,"Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Gnophos furvata (Denis & Schiffermüller), 1775","SPECIES","ACCEPTED"
"11779",1737775,"Cydia splendana (Hübner, 1796-1799)",1737775,"Animalia","Arthropoda","Insecta","Lepidoptera","Tortricidae","Cydia splendana (Hübner, 1796-1799)","SPECIES","ACCEPTED"
"11780",1533062,"Parasyrphus macularis (Zetterstedt, 1843)",1533062,"Animalia","Arthropoda","Insecta","Diptera","Syrphidae","Parasyrphus macularis (Zetterstedt, 1843)","SPECIES","ACCEPTED"
"11781",1580585,"Beris clavipes (Linnaeus, 1767)",1580585,"Animalia","Arthropoda","Insecta","Diptera","Stratiomyidae","Beris clavipes (Linnaeus, 1767)","SPECIES","ACCEPTED"
"11782",1521292,"Symplecta stictica (Meigen, 1818)",1521292,"Animalia","Arthropoda","Insecta","Diptera","Limoniidae","Symplecta stictica (Meigen, 1818)","SPECIES","ACCEPTED"
"11783",2267393,"Aglaophenia pluma (Linnaeus, 1758)",2267393,"Animalia","Cnidaria","Hydrozoa","Leptothecata","Aglaopheniidae","Aglaophenia pluma (Linnaeus, 1758)","SPECIES","ACCEPTED"
"11784",4494856,"Entomognathus brevis (Vander Linden, 1829)",4494856,"Animalia","Arthropoda","Insecta","Hymenoptera","Crabronidae","Entomognathus brevis (Vander Linden, 1829)","SPECIES","ACCEPTED"
"11785",1031394,"Ectopsocus petersi Smithers, 1978",1031394,"Animalia","Arthropoda","Insecta","Psocodea","Ectopsocidae","Ectopsocus petersi Smithers, 1978","SPECIES","ACCEPTED"
"11786",4464830,"Hypera conmaculata (J.F.W.Herbst, 1795)",4464830,"Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","Hypera conmaculata (J.F.W.Herbst, 1795)","SPECIES","ACCEPTED"
"11787",4486293,"Arocatus roeselii (Schilling, 1829)",4486293,"Animalia","Arthropoda","Insecta","Hemiptera","Lygaeidae","Arocatus roeselii (Schilling, 1829)","SPECIES","ACCEPTED"
"11788",1345858,"Dasypoda hirtipes (Fabricius, 1793)",1345858,"Animalia","Arthropoda","Insecta","Hymenoptera","Melittidae","Dasypoda hirtipes (Fabricius, 1793)","SPECIES","ACCEPTED"
"11789",2477872,"Dryocopus martius (Linnaeus, 1758)",2477872,"Animalia","Chordata","Aves","Piciformes","Picidae","Dryocopus martius (Linnaeus, 1758)","SPECIES","ACCEPTED"
"11790",5064388,"Ctenophora flaveolata (Fabricius, 1794)",5064388,"Animalia","Arthropoda","Insecta","Diptera","Tipulidae","Ctenophora flaveolata (Fabricius, 1794)","SPECIES","ACCEPTED"
"11791",2069901,"Eriosoma ulmi (Linnaeus, 1758)",2069901,"Animalia","Arthropoda","Insecta","Hemiptera","Aphididae","Eriosoma ulmi (Linnaeus, 1758)","SPECIES","ACCEPTED"
"11792",2116333,"Clavellisa emarginata (Krøyer, 1837)",2116333,"Animalia","Arthropoda","Copepoda","Siphonostomatoida","Lernaeopodidae","Clavellisa emarginata (Krøyer, 1837)","SPECIES","ACCEPTED"
"11793",1471177,"Eriothrix rufomaculatus (De Geer, 1776)",1471177,"Animalia","Arthropoda","Insecta","Diptera","Tachinidae","Eriothrix rufomaculata (DeGeer)","SPECIES","SYNONYM"
"11794",1623060,"Tephritis fallax (Loew, 1844)",1623060,"Animalia","Arthropoda","Insecta","Diptera","Tephritidae","Tephritis fallax (Loew, 1844)","SPECIES","ACCEPTED"
"11795",1745600,"Epinotia bilunana (Haworth, 1811)",1745600,"Animalia","Arthropoda","Insecta","Lepidoptera","Tortricidae","Epinotia bilunana (Haworth, 1811)","SPECIES","ACCEPTED"
"11796",1851337,"Chrysoesthia sexguttella (Thunberg, 1794)",1851337,"Animalia","Arthropoda","Insecta","Lepidoptera","Gelechiidae","Chrysoesthia sexguttella (Thunberg, 1794)","SPECIES","ACCEPTED"
"11797",5121030,"Coleophora salinella Stainton, 1859",5121030,"Animalia","Arthropoda","Insecta","Lepidoptera","Coleophoridae","Coleophora salinella Stainton, 1859","SPECIES","ACCEPTED"
"11798",2307929,"Placobdella ornata (Verrill, 1872)",2307929,"Animalia","Annelida","Clitellata","Rhynchobdellida","Glossiphoniidae","Placobdella ornata (Verrill, 1872)","SPECIES","ACCEPTED"
"11799",2479329,"Platycercus eximius (Shaw, 1792)",2479329,"Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Platycercus eximius (Shaw, 1792)","SPECIES","ACCEPTED"
"11800",1813114,"Miltochrista miniata (Forster, 1771)",1813114,"Animalia","Arthropoda","Insecta","Lepidoptera","Erebidae","Miltochrista miniata (Forster, 1771)","SPECIES","ACCEPTED"
"11801",2481915,"Ciconia abdimii Lichtenstein, 1823",2481915,"Animalia","Chordata","Aves","Ciconiiformes","Ciconiidae","Ciconia abdimii Lichtenstein, 1823","SPECIES","ACCEPTED"
"11802",1880139,"Crambus pratella Linnaeus, 1758",1880139,"Animalia","Arthropoda","Insecta","Lepidoptera","Crambidae","Crambus pratella Linnaeus, 1758","SPECIES","ACCEPTED"
"11803",2029273,"Zygina nivea (Mulsant & Rey, 1855)",2029273,"Animalia","Arthropoda","Insecta","Hemiptera","Cicadellidae","Zygina nivea (Mulsant & Rey, 1855)","SPECIES","ACCEPTED"
"11804",2276905,"Ophiura ophiura (Linnaeus, 1758)",2276905,"Animalia","Echinodermata","Ophiuroidea",NA,"Ophiuridae","Ophiura ophiura (Linnaeus, 1758)","SPECIES","ACCEPTED"
"11805",1780926,"Polymixis flavicincta (Denis & Schiffermüller), 1775",1780926,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Polymixis flavicincta (Denis & Schiffermüller), 1775","SPECIES","ACCEPTED"
"11806",5111574,"Leucania comma Linnaeus, 1761",5111574,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Leucania comma Linnaeus, 1761","SPECIES","ACCEPTED"
"11807",1555986,"Norellisoma spinimanum (Fallén, 1819)",1555986,"Animalia","Arthropoda","Insecta","Diptera","Scathophagidae","Norellisoma spinimanum (Fallén, 1819)","SPECIES","ACCEPTED"
"11808",1837420,"Depressaria depressana Fabricius, 1775",1837420,"Animalia","Arthropoda","Insecta","Lepidoptera","Depressariidae","Depressaria depressana Fabricius, 1775","SPECIES","ACCEPTED"
"11809",1568419,"Myopa vicaria Walker, 1849",1568419,"Animalia","Arthropoda","Insecta","Diptera","Conopidae","Myopa vicaria Walker, 1849","SPECIES","ACCEPTED"
"11810",5192994,"Lamellaria latens (O.F.Müller, 1776)",5192994,"Animalia","Mollusca","Gastropoda","Littorinimorpha","Velutinidae","Lamellaria latens (O.F.Müller, 1776)","SPECIES","ACCEPTED"
"11811",5143048,"Tethea ocularis Linnaeus, 1767",5143048,"Animalia","Arthropoda","Insecta","Lepidoptera","Drepanidae","Tethea ocularis Linnaeus, 1767","SPECIES","ACCEPTED"
"11812",1864161,"Proserpinus proserpina Pallas, 1772",1864161,"Animalia","Arthropoda","Insecta","Lepidoptera","Sphingidae","Proserpinus proserpina Pallas, 1772","SPECIES","ACCEPTED"
"11813",1878895,"Agriphila inquinatella (Denis & Schiffermüller), 1775",1878895,"Animalia","Arthropoda","Insecta","Lepidoptera","Crambidae","Agriphila inquinatella (Denis & Schiffermüller), 1775","SPECIES","ACCEPTED"
"11814",4485524,"Aneurus avenius (Dufour, 1833)",4485524,"Animalia","Arthropoda","Insecta","Hemiptera","Aradidae","Aneurus avenius (Dufour, 1833)","SPECIES","ACCEPTED"
"11815",1750076,"Phyllonorycter rajella (Linnaeus, 1758)",1750076,"Animalia","Arthropoda","Insecta","Lepidoptera","Gracillariidae","Phyllonorycter rajella (Linnaeus, 1758)","SPECIES","ACCEPTED"
"11816",6913666,"Eriophyes crataegi (G.Canestrini, 1890)",6913666,"Animalia","Arthropoda","Arachnida","Trombidiformes","Eriophyidae","Eriophyes crataegi (G.Canestrini, 1890)","SPECIES","ACCEPTED"
"11817",4372191,"Parvicardium pinnulatum (Conrad, 1831)",4372191,"Animalia","Mollusca","Bivalvia","Cardiida","Cardiidae","Parvicardium pinnulatum (Conrad, 1831)","SPECIES","ACCEPTED"
"11818",2432452,"Myotis dasycneme (Boie, 1825)",2432452,"Animalia","Chordata","Mammalia","Chiroptera","Vespertilionidae","Myotis dasycneme (Boie, 1825)","SPECIES","ACCEPTED"
"11819",1429997,"Somatochlora arctica (Zetterstedt, 1840)",1429997,"Animalia","Arthropoda","Insecta","Odonata","Corduliidae","Somatochlora arctica (Zetterstedt, 1840)","SPECIES","ACCEPTED"
"11820",6096804,"Aelia klugii Hahn, 1833",6096804,"Animalia","Arthropoda","Insecta","Hemiptera","Pentatomidae","Aelia klugii Hahn, 1833","SPECIES","ACCEPTED"
"11821",2267500,"Aequorea vitrina Gosse, 1853",2267500,"Animalia","Cnidaria","Hydrozoa","Leptothecata","Aequoreidae","Aequorea vitrina Gosse, 1853","SPECIES","ACCEPTED"
"11822",5071001,"Criorhina asilica (Fallén, 1816)",5071001,"Animalia","Arthropoda","Insecta","Diptera","Syrphidae","Criorhina asilica (Fallén, 1816)","SPECIES","ACCEPTED"
"11823",5090155,"Lamyra marginata (Linnaeus, 1758)",5090155,"Animalia","Arthropoda","Insecta","Diptera","Asilidae","Choerades marginatus (Linnaeus, 1758)","SPECIES","HETEROTYPIC_SYNONYM"
"11824",1751290,"Bucculatrix demaryella (Duponchel)",1751290,"Animalia","Arthropoda","Insecta","Lepidoptera","Bucculatricidae","Bucculatrix demaryella (Duponchel)","SPECIES","ACCEPTED"
"11825",1746856,"Archips rosana (Linnaeus, 1758)",1746856,"Animalia","Arthropoda","Insecta","Lepidoptera","Tortricidae","Archips rosana (Linnaeus, 1758)","SPECIES","ACCEPTED"
"11826",9685907,"Falco sparverius Linnaeus, 1758",9685907,"Animalia","Chordata","Aves","Falconiformes","Falconidae","Falco sparverius Linnaeus, 1758","SPECIES","ACCEPTED"
"11827",1534410,"Brachyopa insensilis Collin, 1939",1534410,"Animalia","Arthropoda","Insecta","Diptera","Syrphidae","Brachyopa insensilis Collin, 1939","SPECIES","ACCEPTED"
"11828",4509747,"Stilbops ruficornis (Gravenhorst, 1829)",4509747,"Animalia","Arthropoda","Insecta","Hymenoptera","Ichneumonidae","Stilbops ruficornis (Gravenhorst, 1829)","SPECIES","ACCEPTED"
"11829",5201134,"Hippocampus hippocampus (Linnaeus, 1758)",5201134,"Animalia","Chordata",NA,"Syngnathiformes","Syngnathidae","Hippocampus hippocampus (Linnaeus, 1758)","SPECIES","ACCEPTED"
"11830",1853066,"Blastodacna hellerella (Duponchel, 1839)",1853066,"Animalia","Arthropoda","Insecta","Lepidoptera","Elachistidae","Blastodacna hellerella (Duponchel, 1839)","SPECIES","ACCEPTED"
"11831",1279794,"Perilissus rufoniger (Gravenhorst, 1820)",1279794,"Animalia","Arthropoda","Insecta","Hymenoptera","Ichneumonidae","Perilissus rufoniger (Gravenhorst, 1820)","SPECIES","ACCEPTED"
"11832",4490449,"Macrophya punctumalbum (Linnaeus, 1767)",4490449,"Animalia","Arthropoda","Insecta","Hymenoptera","Tenthredinidae","Macrophya punctumalbum (Linnaeus, 1767)","SPECIES","ACCEPTED"
